   0.0000000000 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023855 	   -0.4355522193 	   -0.2264964801 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023855 	   -0.4355522193 	   -0.2264964801 	    4.6101415464 	    3.2896829865 	    0.5998857774 	    4.6101415464 	    3.2896829865 	    0.5998857774 
   0.0001011014 	    4.6101271772 	    3.2895100454 	    0.6007363227 	   0.8719780986 	   -0.4362555996 	   -0.2259906596 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023855 	   -0.4355522193 	   -0.2264964801 	    4.6101415464 	    3.2896829865 	    0.5998857774 	    4.6094230857 	    3.2810359302 	    0.6424130415 
   0.0002022029 	    4.6101128080 	    3.2893371042 	    0.6015868680 	   0.8727538118 	   -0.4369589800 	   -0.2254848391 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023855 	   -0.4355522193 	   -0.2264964801 	    4.6101415464 	    3.2896829865 	    0.5998857774 	    4.6071869350 	    3.2705752356 	    0.6891286107 
   0.0003033043 	    4.6100984388 	    3.2891641631 	    0.6024374132 	   0.8735295249 	   -0.4376623603 	   -0.2249790186 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023855 	   -0.4355522193 	   -0.2264964801 	    4.6101415464 	    3.2896829865 	    0.5998857774 	    4.6033013800 	    3.2581494286 	    0.7405505024 
   0.0004044058 	    4.6100840695 	    3.2889912220 	    0.6032879585 	   0.8743052380 	   -0.4383657407 	   -0.2244731982 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023855 	   -0.4355522193 	   -0.2264964801 	    4.6101415464 	    3.2896829865 	    0.5998857774 	    4.5976194509 	    3.2435913157 	    0.7972741656 
   0.0004962732 	    4.6100710127 	    3.2888340763 	    0.6040608202 	   0.8750101023 	   -0.4390048786 	   -0.2240135762 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023855 	   -0.4355522193 	   -0.2264964801 	    4.6101415464 	    3.2896829865 	    0.5998857774 	    4.5907611898 	    3.2283591152 	    0.8539887170 
   0.0005881407 	    4.6100579559 	    3.2886769305 	    0.6048336819 	   0.8757149665 	   -0.4396440165 	   -0.2235539543 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023855 	   -0.4355522193 	   -0.2264964801 	    4.6101415464 	    3.2896829865 	    0.5998857774 	    4.5821476334 	    3.2110622601 	    0.9162348738 
   0.0006800082 	    4.6100448991 	    3.2885197848 	    0.6056065436 	   0.8764198308 	   -0.4402831544 	   -0.2230943323 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023855 	   -0.4355522193 	   -0.2264964801 	    4.6101415464 	    3.2896829865 	    0.5998857774 	    4.5716269443 	    3.1915343361 	    0.9846874230 
   0.0007718756 	    4.6100318423 	    3.2883626390 	    0.6063794053 	   0.8771246951 	   -0.4409222923 	   -0.2226347104 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023855 	   -0.4355522193 	   -0.2264964801 	    4.6101415464 	    3.2896829865 	    0.5998857774 	    4.5590306232 	    3.1695932523 	    1.0601191025 
   0.0008588780 	    4.6100194769 	    3.2882138154 	    0.6071113378 	   0.8777922311 	   -0.4415275827 	   -0.2221994291 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023855 	   -0.4355522193 	   -0.2264964801 	    4.6101415464 	    3.2896829865 	    0.5998857774 	    4.5450186752 	    3.1464093520 	    1.1387910300 
   0.0009458803 	    4.6100071116 	    3.2880649918 	    0.6078432702 	   0.8784597671 	   -0.4421328731 	   -0.2217641478 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023855 	   -0.4355522193 	   -0.2264964801 	    4.6101415464 	    3.2896829865 	    0.5998857774 	    4.5288017465 	    3.1206987499 	    1.2253764505 
   0.0010328826 	    4.6099947462 	    3.2879161682 	    0.6085752026 	   0.8791273031 	   -0.4427381635 	   -0.2213288666 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023855 	   -0.4355522193 	   -0.2264964801 	    4.6101415464 	    3.2896829865 	    0.5998857774 	    4.5101853104 	    3.0922615735 	    1.3208607147 
