   0.0000000000 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023865 	   -0.4355522198 	   -0.2264964804 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023865 	   -0.4355522198 	   -0.2264964804 	    4.6101415464 	    3.2896829865 	    0.5998857774 	    4.6101415464 	    3.2896829865 	    0.5998857774 
   0.0000918110 	    4.6101285121 	    3.2895259546 	    0.6006581249 	   0.8719068242 	   -0.4361909709 	   -0.2260371256 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023865 	   -0.4355522198 	   -0.2264964804 	    4.6101415464 	    3.2896829865 	    0.5998857774 	    4.6094246597 	    3.2810462324 	    0.6423648880 
   0.0001836221 	    4.6101154778 	    3.2893689227 	    0.6014304723 	   0.8726112619 	   -0.4368297220 	   -0.2255777709 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023865 	   -0.4355522198 	   -0.2264964804 	    4.6101415464 	    3.2896829865 	    0.5998857774 	    4.6071934996 	    3.2705999172 	    0.6890227211 
   0.0002754331 	    4.6101024435 	    3.2892118908 	    0.6022028198 	   0.8733156997 	   -0.4374684731 	   -0.2251184161 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023865 	   -0.4355522198 	   -0.2264964804 	    4.6101415464 	    3.2896829865 	    0.5998857774 	    4.6033168021 	    3.2581930822 	    0.7403754966 
   0.0003672442 	    4.6100894092 	    3.2890548589 	    0.6029751673 	   0.8740201374 	   -0.4381072242 	   -0.2246590614 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023865 	   -0.4355522198 	   -0.2264964804 	    4.6101415464 	    3.2896829865 	    0.5998857774 	    4.5976481180 	    3.2436591207 	    0.7970165040 
   0.0004506649 	    4.6100775660 	    3.2889121776 	    0.6036769327 	   0.8746601991 	   -0.4386876021 	   -0.2242416854 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023865 	   -0.4355522198 	   -0.2264964804 	    4.6101415464 	    3.2896829865 	    0.5998857774 	    4.5908066442 	    3.2284548512 	    0.8536386157 
   0.0005340857 	    4.6100657229 	    3.2887694963 	    0.6043786982 	   0.8753002609 	   -0.4392679801 	   -0.2238243094 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023865 	   -0.4355522198 	   -0.2264964804 	    4.6101415464 	    3.2896829865 	    0.5998857774 	    4.5822147209 	    3.2111915650 	    0.9157760213 
   0.0006175064 	    4.6100538797 	    3.2886268149 	    0.6050804637 	   0.8759403227 	   -0.4398483581 	   -0.2234069333 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023865 	   -0.4355522198 	   -0.2264964804 	    4.6101415464 	    3.2896829865 	    0.5998857774 	    4.5717211305 	    3.1917035124 	    0.9841006155 
   0.0007009272 	    4.6100420366 	    3.2884841336 	    0.6057822292 	   0.8765803844 	   -0.4404287361 	   -0.2229895573 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023865 	   -0.4355522198 	   -0.2264964804 	    4.6101415464 	    3.2896829865 	    0.5998857774 	    4.5591580827 	    3.1698093479 	    1.0593816943 
   0.0007799677 	    4.6100308153 	    3.2883489443 	    0.6064471459 	   0.8771868373 	   -0.4409786392 	   -0.2225940972 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023865 	   -0.4355522198 	   -0.2264964804 	    4.6101415464 	    3.2896829865 	    0.5998857774 	    4.5451769334 	    3.1466655756 	    1.1379254642 
   0.0008590081 	    4.6100195940 	    3.2882137550 	    0.6071120625 	   0.8777932903 	   -0.4415285423 	   -0.2221986371 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023865 	   -0.4355522198 	   -0.2264964804 	    4.6101415464 	    3.2896829865 	    0.5998857774 	    4.5289956744 	    3.1210004729 	    1.2243625539 
   0.0009380486 	    4.6100083728 	    3.2880785657 	    0.6077769792 	   0.8783997432 	   -0.4420784454 	   -0.2218031770 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023865 	   -0.4355522198 	   -0.2264964804 	    4.6101415464 	    3.2896829865 	    0.5998857774 	    4.5104203778 	    3.0926147414 	    1.3196749165 
   0.0010170890 	    4.6099971515 	    3.2879433764 	    0.6084418958 	   0.8790061961 	   -0.4426283484 	   -0.2214077168 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023865 	   -0.4355522198 	   -0.2264964804 	    4.6101415464 	    3.2896829865 	    0.5998857774 	    4.4892366066 	    3.0612923527 	    1.4249862734 
