   0.0000000000 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023865 	   -0.4355522198 	   -0.2264964804 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023865 	   -0.4355522198 	   -0.2264964804 	    4.6101415464 	    3.2896829865 	    0.5998857774 	    4.6101415464 	    3.2896829865 	    0.5998857774 
   0.0001009921 	    4.6101272087 	    3.2895102514 	    0.6007353596 	   0.8719772680 	   -0.4362548460 	   -0.2259911902 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023865 	   -0.4355522198 	   -0.2264964804 	    4.6101415464 	    3.2896829865 	    0.5998857774 	    4.6094246597 	    3.2810462324 	    0.6423648880 
   0.0002019843 	    4.6101128709 	    3.2893375163 	    0.6015849418 	   0.8727521495 	   -0.4369574722 	   -0.2254858999 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023865 	   -0.4355522198 	   -0.2264964804 	    4.6101415464 	    3.2896829865 	    0.5998857774 	    4.6071934996 	    3.2705999172 	    0.6890227211 
   0.0003029764 	    4.6100985332 	    3.2891647813 	    0.6024345240 	   0.8735270310 	   -0.4376600984 	   -0.2249806097 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023865 	   -0.4355522198 	   -0.2264964804 	    4.6101415464 	    3.2896829865 	    0.5998857774 	    4.6033168021 	    3.2581930822 	    0.7403754966 
   0.0004039686 	    4.6100841955 	    3.2889920462 	    0.6032841062 	   0.8743019125 	   -0.4383627246 	   -0.2244753195 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023865 	   -0.4355522198 	   -0.2264964804 	    4.6101415464 	    3.2896829865 	    0.5998857774 	    4.5976481180 	    3.2436591207 	    0.7970165040 
   0.0004957314 	    4.6100711680 	    3.2888350967 	    0.6040560483 	   0.8750059804 	   -0.4390011404 	   -0.2240162059 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023865 	   -0.4355522198 	   -0.2264964804 	    4.6101415464 	    3.2896829865 	    0.5998857774 	    4.5908066442 	    3.2284548512 	    0.8536386157 
   0.0005874943 	    4.6100581405 	    3.2886781472 	    0.6048279903 	   0.8757100484 	   -0.4396395562 	   -0.2235570923 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023865 	   -0.4355522198 	   -0.2264964804 	    4.6101415464 	    3.2896829865 	    0.5998857774 	    4.5822147209 	    3.2111915650 	    0.9157760213 
   0.0006792571 	    4.6100451131 	    3.2885211978 	    0.6055999323 	   0.8764141163 	   -0.4402779720 	   -0.2230979786 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023865 	   -0.4355522198 	   -0.2264964804 	    4.6101415464 	    3.2896829865 	    0.5998857774 	    4.5717211305 	    3.1917035124 	    0.9841006155 
   0.0007710199 	    4.6100320856 	    3.2883642483 	    0.6063718744 	   0.8771181842 	   -0.4409163878 	   -0.2226388650 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023865 	   -0.4355522198 	   -0.2264964804 	    4.6101415464 	    3.2896829865 	    0.5998857774 	    4.5591580827 	    3.1698093479 	    1.0593816943 
   0.0008579644 	    4.6100197422 	    3.2882155401 	    0.6071032827 	   0.8777852824 	   -0.4415212812 	   -0.2222038589 	    4.6101415464 	    3.2896829865 	    0.5998857774 	   0.8712023865 	   -0.4355522198 	   -0.2264964804 	    4.6101415464 	    3.2896829865 	    0.5998857774 	    4.5451769334 	    3.1466655756 	    1.1379254642 
